"","1","3","5","6","9","11","17","29","30","32","34","35","37","38","41","45","51","52","53","54","55","56","59","60","62","63","64","71","83","86","87","88","89","91","94","104","106","110","111","119","127","133","134","135","136","140","147","150","151","153","154","155","156","157","158","165","166","167","170","171","172","173","175","176","177","178","180","182","184","185","186","190","192","194","197","199","200","201","202","204","207","1001","1003","1004","1005","1006","1007","1008","1009","1010","1011","1012","1013","1014","1015","1016","1017","1018","1019","1020","1021","1022","1023","1024","1025","1026","1028","1029","1030","1031","1032","1033","1036","1037","1038","1039","1042","1043","1046","1047","1049","1050","1052","1053","1054","1057","1058","1059","1060","1061","1062","1066","1067","1069","1072","1129","1133","1149","1170","1175"
"753578",1.339541,1.053752,5.474278,-1.851382,-1.948604,2.306436,4.75943,2.430873,3.505963,4.930712,2.088629,-0.011668,5.191868,5.536077,5.324447,-0.138389,2.199458,1.116627,2.83998,5.401669,3.046723,5.991089,6.608988,-0.643882,5.115479,5.379176,-0.358791,6.507617,4.777757,3.502395,1.219117,0.252024,4.844139,6.417978,4.125849,-7.125411,2.229528,3.884038,1.606578,0.143262,2.356471,-1.447692,3.437309,-10.356431,-4.328132,-1.042958,6.979241,4.687477,3.357134,-0.013013,5.221142,1.298172,3.613606,-0.310428,2.576188,6.28666,3.537487,3.107511,0.253314,4.509441,3.80037,0.960213,2.59567,3.332092,3.197135,1.595301,-2.717481,-0.27329,0.699745,1.854213,4.931029,-0.303477,6.256117,-3.312632,-0.468206,4.619443,-2.802241,-5.194244,3.268912,1.818614,2.380864,7.224744,-6.177471,-4.593295,2.428654,-2.894215,-4.990683,2.624551,6.32355,-1.635111,2.218265,0.684264,0.022037,1.193413,1.050446,-3.237393,5.819865,5.820682,-0.621427,6.002262,3.684382,-2.796488,4.95494,-2.080107,1.860778,-2.297203,4.432238,2.245476,2.461179,-2.876057,-2.217849,3.083932,1.997291,0.989834,0.761488,4.302225,3.940399,1.883638,-0.93056,1.296664,3.865498,0.041039,5.27737,-0.002664,0.170757,-4.268152,-1.191258,-1.197391,-2.725379,4.561122,-0.235838,0.276273,6.031575,4.871786,5.612123,2.531944,2.698357,-1.920162,2.894663,2.255266
"753579",3.91822,2.540143,6.270614,4.04634,-3.280733,-2.508196,4.613031,-5.34795,0.189039,3.302383,2.809969,2.458458,4.431086,3.519473,1.309789,3.313421,-1.954609,4.747111,1.190839,4.638587,4.689063,-3.064696,4.894231,-0.699095,1.990569,3.819511,4.240146,5.169372,-2.4423,-0.923297,-2.233599,-0.069522,4.344565,5.545566,5.121023,-7.763815,2.507248,3.851101,2.076093,5.114488,0.539388,-0.884064,3.88168,-2.740857,-0.626307,-1.557685,6.944632,4.33488,2.493334,1.83372,1.745064,3.802068,4.685495,-0.615918,3.015306,5.457701,3.66826,2.09068,1.188851,5.161105,4.482983,0.147215,4.754286,6.27105,4.524912,2.899528,-4.056181,-1.453629,1.072605,3.395013,2.858432,-1.702403,6.351832,-0.894727,-1.22616,2.520311,-2.869253,-4.03918,4.831963,0.741504,3.017036,9.409521,-0.885782,-2.650839,6.280205,2.240886,-3.045616,1.920251,5.055163,3.014255,2.823691,1.170617,4.988022,-2.55732,-0.333632,1.155552,5.436622,5.974532,4.063942,5.90883,4.692751,0.931167,5.398932,-0.903064,6.66605,-1.355686,3.689445,5.469744,6.92315,-2.70396,3.909465,6.576069,3.162991,5.650859,3.436385,6.326476,7.180255,6.591297,1.847613,3.498921,4.736223,4.924396,5.935522,4.912603,4.807521,-1.850849,2.489808,0.976099,-4.498164,6.378213,-2.366344,5.150378,5.977855,6.196715,5.562675,6.620352,4.617043,-1.728736,5.864369,6.300187
"753581",3.886834,1.474279,6.292968,5.127504,-1.418908,-3.192894,6.35903,0.509719,3.070911,2.432091,4.800903,2.744542,4.853802,4.355667,1.043493,0.80499,-0.192269,3.504801,-1.563465,4.102323,3.596776,3.391583,5.468427,-0.936582,3.324908,3.476665,3.503899,7.819714,-1.861819,-0.632772,-1.901457,0.819349,5.696279,6.037242,5.030938,-7.264477,4.789952,6.329441,6.74252,3.158923,5.125029,-1.065251,5.171727,0.509794,-0.84486,-3.061792,7.512806,4.405114,4.911537,3.274859,3.43414,3.264646,4.450924,0.783101,2.810236,6.565427,2.207672,6.941399,-0.939708,5.465503,3.186492,1.051838,5.000657,5.04365,7.141379,3.004985,-3.537954,-3.162595,2.473984,3.203005,5.122225,4.032602,7.284741,-1.223123,-1.643052,2.597886,-2.577269,-4.010175,4.585132,2.180726,2.453028,11.147116,-0.164354,-1.083782,4.48501,2.802699,-3.839249,3.287438,7.398143,4.294936,4.306122,1.437107,5.982029,0.770921,3.055468,2.78535,5.4417,6.543441,5.559434,6.183828,3.752891,5.019886,3.507392,2.082184,NA,1.467989,5.61131,3.717514,7.235688,-4.302728,4.100303,7.527775,6.829421,6.610362,5.55611,7.216907,6.178911,6.996237,5.304991,3.872876,5.915529,5.928724,4.829529,5.462101,5.182705,1.829215,3.297819,1.361504,-2.815294,5.810418,4.504686,4.296802,6.754088,7.061382,5.226978,6.991606,6.803434,1.0996,7.149957,6.252042
"753582",2.877657,-1.112568,5.083023,5.037506,1.517997,-4.555157,5.169605,5.479907,5.086265,-1.53607,4.160738,0.299998,4.603874,2.861909,1.851572,1.101475,4.827432,2.700462,2.271553,5.938556,1.587362,4.765633,5.787844,-3.443662,2.671472,4.523988,2.384728,4.19856,-2.145139,-1.495956,-3.966314,-1.001578,4.785246,3.992264,6.70745,-5.467545,5.462643,4.194322,7.19046,2.829512,5.113135,-2.092757,0.693742,-6.742323,-1.090413,-4.977874,6.973536,5.027788,1.702993,1.441038,5.001,3.833315,3.344156,1.84018,4.653666,8.170076,4.594326,4.480213,-1.457682,5.153374,5.239777,6.269638,3.561395,1.987399,2.071003,2.643797,-5.326481,2.754903,-1.864968,0.56862,5.64796,1.145169,5.506635,-1.426525,0.045061,5.701879,-4.264758,-5.777567,4.731005,4.876372,5.626008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753583",4.390182,1.067968,5.808367,5.044108,-2.52119,-3.675517,6.178425,4.563908,5.602022,4.558654,5.3067,-0.108066,5.180706,2.69394,0.668354,0.070371,0.946047,3.898858,-1.82892,4.447806,2.254511,3.32645,5.220544,-2.816948,-1.468291,2.587171,4.204253,6.411415,-2.583716,-1.503334,-2.813557,1.93485,6.180215,5.588853,6.260877,-7.653398,2.38527,3.89021,3.162389,2.499076,4.560984,1.866876,4.73496,2.832484,-0.2488,-4.757017,6.906861,4.516548,1.178736,2.096581,5.384002,0.431171,3.574461,-2.554562,1.971352,6.021736,3.660044,3.88136,3.034376,2.977639,4.180807,0.807829,5.71631,8.340612,5.125216,2.700624,-2.747042,-2.277442,-3.773919,-1.350352,0.916759,5.341892,5.752505,3.112685,-1.230604,4.247007,-2.014481,-4.772595,3.31851,0.120937,3.22877,8.805931,-1.625389,-4.759047,4.497595,2.415793,-3.38747,2.87469,4.985708,1.221202,4.693654,2.668544,2.278801,5.191563,4.451411,-0.156475,5.094467,3.36167,-0.185079,0.765645,2.546706,-0.581007,2.455887,1.23412,4.536899,0.791156,4.933095,5.87064,6.696735,-1.608533,3.560075,6.223564,4.588636,5.564375,4.430175,7.279058,6.474185,6.864852,1.784779,6.724389,5.578967,3.388637,6.454279,2.157208,4.057689,-1.252312,2.799851,1.129282,3.649991,4.989925,4.551684,3.427327,4.9804,2.928581,6.417916,5.823361,3.688759,-1.79612,3.184367,6.512191
"753584",3.414455,2.278826,3.477674,4.517394,-1.642997,-3.694993,6.885049,4.949682,3.585333,3.224963,4.762388,-0.597426,3.541492,3.97798,2.873905,-0.741789,-3.077136,3.083208,-3.427381,2.007671,-0.522264,-2.062352,1.081434,-2.457996,0.406731,1.81738,4.732368,6.29203,-1.827824,-1.639508,-1.609721,0.60739,5.658115,5.920128,4.579581,-7.353255,3.971,2.447754,4.078649,4.556357,2.413464,-1.578645,1.816529,-3.173561,-0.203238,-3.535179,7.51045,3.781662,6.361086,-1.205761,3.777279,0.529772,2.016635,-0.868647,0.698074,6.814531,1.559729,4.432525,0.650658,2.879499,2.5299,0.741088,5.422661,5.156104,4.507798,0.020185,-5.53543,-0.812589,0.297429,4.764335,5.806429,2.126173,6.468141,-3.436155,-1.952323,0.934389,-2.192107,-5.110294,3.006381,0.972459,1.738816,8.744613,-3.99713,-3.852544,5.41682,1.522941,-6.28925,0.537375,5.946325,2.420867,2.726326,2.246196,4.552496,2.550906,2.700918,-0.664414,6.312084,5.483102,4.063633,6.087675,5.243117,1.741072,3.820912,0.841248,6.109416,-1.974524,4.746396,5.239327,5.09871,-3.585744,3.653354,6.632982,5.372308,2.117635,4.802585,6.230887,3.628443,6.121086,3.308791,6.757354,4.115433,3.540408,2.844495,4.187351,6.074325,-2.115009,2.611876,0.329784,2.172523,6.516543,6.295075,2.767898,6.672086,5.281293,6.355615,4.334958,2.900772,-0.29466,4.531313,5.864682
"753585",-0.912263,-2.370541,1.416261,4.986382,3.710436,-2.562999,5.255924,1.665738,4.25839,3.439464,5.494005,-0.365436,4.706997,-0.816544,1.064228,0.440054,-4.614024,3.817256,-3.425418,5.467067,-2.596011,-2.870351,2.595148,0.077435,-0.202898,2.853053,5.491049,6.673538,-4.476708,-2.102177,-2.258906,0.385964,5.263238,5.829358,2.589532,-5.683634,1.681691,4.093018,3.402656,0.30916,2.544994,-2.545269,3.654719,-2.732008,-4.035106,-1.174979,7.44555,4.609706,5.940284,1.382899,2.253812,0.759951,3.195132,-0.650978,3.756556,1.885205,3.315387,5.988793,5.253103,3.199836,2.647772,2.676573,4.818237,8.15584,4.458796,0.532521,-3.463574,-0.753874,-0.575825,3.473077,3.129103,-1.741051,5.375198,-3.608064,-0.346099,4.196538,-2.512029,-5.110907,2.099966,2.040152,1.049598,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.219084,NA,NA,4.097389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.090068,NA,4.03756,5.919753,NA,NA,NA,3.386699,1.505655,2.404446,4.309794,6.612376,5.852465,4.87072,1.288014,4.799054,2.259564,5.166892,2.143891,3.030946,-3.053674,0.200303,1.242717,0.786226,6.13102,1.373824,-0.695997,2.751385,2.54181,4.440612,4.060937,2.244349,-1.386239,6.80006,2.810227
"753586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.885258,-0.429092,-3.403619,-0.77463,-6.551925,5.321487,4.807797,3.14387,-1.537295,3.408039,-0.538812,2.380982,-2.005189,0.443519,6.780388,1.80142,0.769804,-1.062462,2.809173,2.203991,1.72285,0.117766,2.915436,1.362706,1.125917,-8.665035,-1.685941,-0.237825,1.463707,2.615796,-1.938114,4.524481,-5.45024,-0.459137,0.368447,-4.310606,-8.080213,4.411326,-2.047797,2.743651,8.332933,-2.18743,-4.783696,4.719679,2.589737,-5.0922,0.77725,5.678045,2.272009,3.098208,2.555904,5.108068,5.04253,3.90564,0.722971,5.629142,5.486035,4.693243,5.578005,4.584918,0.980283,4.691627,0.841624,5.852895,3.212651,4.172761,4.084007,4.842003,-2.530697,3.480329,6.34814,4.461876,1.402456,3.803776,5.841125,4.060399,3.532879,3.137121,4.934042,3.466269,2.549362,5.188524,4.258028,1.777829,-1.251812,3.531125,1.175246,2.429592,5.755084,4.703494,2.261754,6.176523,4.817717,6.304905,4.932444,2.410495,-1.558846,3.491227,2.310475
"753588",6.180606,1.116535,3.957663,3.954413,4.420467,-3.042198,8.247042,5.915478,5.618277,1.062156,4.637041,-0.175403,5.060689,5.711261,1.466982,4.453654,5.31327,5.129134,-2.097705,6.69063,4.337118,6.548672,6.119288,-2.440981,0.471761,2.891234,1.497898,5.719578,-0.592476,-1.013848,-2.128773,-0.560835,5.082166,6.626968,7.537588,-4.908296,5.124081,5.608337,7.061476,4.187816,1.965808,-2.693013,-1.206688,-3.218261,-3.063511,-3.052864,7.618338,5.188773,5.89559,1.609451,4.087682,3.908185,3.318853,-0.521042,2.559549,8.769426,3.464487,4.836137,-0.211075,4.131791,6.838132,7.558931,4.414284,7.947995,1.879104,1.463929,-2.371423,3.407963,0.044525,0.82286,7.059065,3.733412,5.249019,-2.862138,-0.828805,6.501415,-3.036178,-4.150678,3.378463,5.321534,2.324013,8.294261,-6.656178,-2.878238,4.750185,2.386467,-3.949459,-0.753502,7.040647,3.185762,-1.602283,0.475169,3.931757,5.377762,5.477097,0.148381,2.667253,5.9809,4.776874,6.29043,3.547123,-0.572793,4.282815,-0.7704,6.447837,-1.949978,4.903171,5.356844,6.735892,-0.476795,3.910471,5.704407,5.522027,0.992066,3.989927,6.439603,5.974799,6.885851,4.596414,6.585477,3.779081,1.34516,6.231832,0.589248,5.765779,-1.699017,-0.036002,0.500896,3.302483,6.549585,6.27524,3.613228,6.542972,6.764005,6.451891,6.699105,5.883438,0.344906,2.987805,2.589875
"753589",5.590757,0.615109,5.99544,5.159768,3.335275,1.105111,7.191712,4.305482,2.980661,5.755066,5.409482,4.055024,5.160171,5.132345,4.065695,5.510747,5.482162,4.723615,0.504077,5.205466,4.998728,4.969865,5.693948,0.623134,3.599858,4.816886,5.529748,5.908886,0.374782,-0.478123,1.01688,-0.481073,6.779562,6.089211,7.594709,-3.622199,7.211014,6.242352,5.469834,5.254484,7.486322,-0.44723,3.360392,2.129523,-0.667264,-1.633009,8.056075,5.498663,5.541433,1.496299,5.590768,3.115914,5.295021,-0.191871,3.496751,6.689036,5.369972,4.881223,-0.455627,4.818988,4.65625,4.093244,5.503987,8.241412,7.346114,2.075316,0.501788,1.790095,2.285947,3.023209,6.803098,3.732797,7.213309,-1.869957,-0.008588,4.95556,-2.970477,-2.14342,2.455688,5.16034,5.978637,12.682578,2.147502,2.831256,6.487142,5.369139,0.41659,0.604028,6.315652,3.034066,4.046216,6.703989,5.780535,6.737948,7.267159,1.776888,6.35178,5.754142,5.585339,5.952834,4.829939,5.837617,5.725425,5.050037,7.210731,4.542312,5.512431,4.907434,6.841245,2.832505,4.447431,6.839051,4.581749,6.26085,5.603454,6.279042,7.30241,6.810195,4.956776,5.938922,5.306556,6.511005,6.21345,5.74361,6.333339,1.395246,5.368311,3.030819,3.586241,6.633892,6.534181,6.134365,6.032801,3.245657,6.622728,3.419205,5.106536,3.721891,6.708462,6.492978
"753592",4.435343,0.549672,1.004262,2.988856,-2.649944,-4.805554,4.940078,3.801895,3.448374,-0.906202,4.300396,0.030292,3.323304,1.138182,-0.023041,1.687701,-3.229952,4.276925,-1.805168,2.358663,-0.278162,0.24103,5.321562,-4.034439,0.439373,2.210198,2.608593,7.110278,-3.550031,-1.718129,-4.121673,-0.041851,4.075183,6.111362,3.450121,-8.221433,2.650346,4.730658,2.411857,3.046332,2.858483,-2.214181,0.730068,-5.709648,-2.893647,-5.363462,7.498103,4.850074,2.029885,-1.109724,4.016502,2.12339,0.438925,-0.226489,0.948848,5.560553,3.526942,0.722502,1.185268,0.565697,2.196905,1.678792,5.887784,8.257316,0.337558,2.405582,-11.92218,-1.347694,1.556971,3.684077,2.597085,-0.439669,6.099786,-3.623737,-1.726668,3.988393,-3.118735,-8.39113,3.97117,1.417363,4.548037,7.014798,-3.921677,-5.201554,3.161664,-1.303401,-6.835301,2.62886,5.237857,3.460414,3.324833,0.474059,2.143012,0.728141,1.661657,-3.070532,4.330299,4.879013,1.21579,6.056049,1.096735,-0.722993,2.615423,-1.422368,4.720298,-3.995533,3.366357,2.732448,2.48702,-3.774065,3.033743,6.602773,3.968864,-0.12054,1.760004,6.489138,3.288225,5.486998,3.6931,5.235238,2.290929,0.554266,0.486563,-0.299486,0.585665,-3.698666,-0.340471,-1.149932,-1.67646,4.272628,4.871016,1.402155,6.846348,5.793097,5.088918,3.63771,1.968358,-2.619394,4.60934,3.696069
"753594",2.439368,2.074481,1.344893,6.060702,5.476968,-1.799582,3.930552,4.03348,3.425167,5.064576,5.48019,4.120942,5.190737,6.37248,0.904007,5.791994,4.876407,5.310244,-1.628786,2.885644,3.722915,6.537371,6.504841,-3.057296,4.250667,2.658958,4.852748,7.688791,-0.911867,1.266902,-4.135286,5.928487,6.417433,6.067418,7.862134,-0.275203,1.540851,3.758708,3.975408,3.48967,5.742774,-1.37624,1.730411,-3.071703,-1.067054,-2.526211,8.153451,5.238452,3.029686,1.594218,6.118945,1.087785,3.185451,0.966258,1.939018,6.778081,5.008565,3.006773,0.572379,4.563208,3.660551,2.794974,4.092798,5.219177,4.344307,2.041531,-3.523003,0.255179,0.127193,1.262512,5.782637,5.051041,7.867704,-1.682029,-0.936435,4.367506,-3.908621,-4.580751,2.748496,3.126958,3.961925,5.623623,-1.690446,-2.807462,6.547701,3.449752,-3.225101,-3.514968,5.853392,1.815303,-1.113277,-0.204725,3.923539,5.559179,5.617612,0.727733,5.085604,5.676509,4.968059,6.123022,3.917635,0.817768,5.529732,2.792023,6.59172,2.000301,3.307052,5.874256,3.997104,-0.362371,3.272164,5.536118,5.719576,3.059082,4.587171,6.842515,6.007368,7.098441,3.139656,7.07042,4.886841,5.804907,6.701131,3.216249,6.191276,-1.864802,1.701433,1.309885,3.579537,6.478727,5.851446,4.879635,6.251184,3.900419,6.078434,5.466388,3.862255,-0.620102,3.850289,5.041747
"753595",2.91112,1.128424,1.988407,4.765768,2.062496,-7.223248,5.845334,-1.273016,1.245621,1.384393,5.411472,-1.724035,1.761559,0.830107,0.489586,1.898219,-3.467698,1.165876,-3.153478,2.345713,-0.518949,-1.482113,2.072235,-3.18771,-0.269399,1.324538,1.070649,3.286005,-2.718427,-2.531555,-3.807012,1.285436,5.765611,6.124512,4.96813,-5.644764,2.971475,7.018007,5.405076,2.817278,5.732063,-3.737461,-0.209368,-1.369031,-0.798272,-4.03422,4.943213,3.749383,1.941848,-0.872687,4.54964,-2.177179,2.270005,-1.636431,0.484353,3.828398,2.659462,-0.006937,-3.948555,2.968072,1.74281,1.842869,2.69314,4.05675,3.437861,1.248705,-8.791103,-2.222857,-1.533198,2.393991,5.173847,-1.494576,6.135408,-3.634914,-0.59101,3.268888,-2.954468,-7.4071,4.734305,1.038362,2.289623,7.969643,-3.895782,-3.721675,3.398585,0.58966,-6.549022,2.178547,6.048595,3.733135,4.676444,3.205828,4.740972,0.293966,3.206277,1.753943,5.042848,5.63714,5.309783,6.038615,4.544186,1.275323,4.522522,2.024778,5.790951,2.529338,3.876299,5.175075,5.621643,-1.939403,3.414212,6.258295,5.955008,1.677099,4.619228,4.647088,5.653694,6.483627,3.65234,5.330026,4.0224,3.113504,4.934737,4.183041,1.431641,-1.581926,5.304417,1.3759,-0.997466,5.549514,1.198774,3.799308,5.808448,6.407574,5.398511,6.127572,2.282137,-0.454271,5.198583,2.974049
"753596",5.45665,1.687678,4.09044,5.506963,-1.332783,-3.208994,5.984523,-2.14324,1.297733,2.670232,4.563348,5.407497,4.819489,5.138503,1.155912,2.227115,-0.735834,4.324362,0.7398,2.38414,4.571298,1.627807,6.087723,-2.100711,2.854507,2.827878,3.761886,2.023067,-3.646392,-0.572103,-2.478093,-0.57795,3.408639,6.438726,4.680889,-6.818439,2.020823,6.636084,5.378964,4.665808,5.724048,-2.181776,1.458287,-3.15451,-1.100946,-4.581479,5.689009,4.49898,2.184946,1.424703,4.513796,2.201062,3.868539,1.064107,3.316177,5.143356,3.480448,3.141745,-2.173979,4.081152,2.280057,1.221532,0.939939,6.918806,3.876564,4.850664,-2.232866,-5.524838,2.406022,4.578837,6.031503,-2.036397,6.417847,-3.139604,-2.51202,4.693089,-3.83785,-4.068825,3.683865,-0.325729,4.698883,11.571284,0.699606,1.061027,6.152805,2.471905,-0.632815,2.414386,6.514171,3.005651,5.003594,4.96507,4.434131,-0.981207,6.105026,2.119283,5.806719,5.708458,4.36487,4.637919,4.882154,4.42919,2.453596,5.228158,6.495387,-1.395827,4.701194,4.355436,5.494213,1.538109,1.930361,5.802758,2.840315,5.911284,4.289488,5.690047,6.793757,6.476216,5.147434,4.784114,5.324617,6.008843,5.851939,5.184403,4.980889,-1.127757,5.329361,1.052577,-3.525671,2.045556,1.493499,4.61153,6.104684,4.49962,5.531332,4.804298,1.695394,-0.605149,4.91831,6.069372
"753597",6.07174,3.160623,2.570496,6.908401,0.306116,2.495962,7.257626,2.956827,5.792542,5.784472,4.977967,4.344368,5.775234,5.803669,6.598067,3.677734,5.053771,4.944429,-1.226264,6.257049,5.387693,6.201103,7.532486,4.144564,6.734806,5.864511,1.129887,7.517776,5.103684,1.720661,3.824703,4.986403,2.794707,7.47008,7.907507,-2.593327,5.983032,8.16481,7.542304,5.979647,5.466635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753599",NA,-2.860767,2.10494,6.101047,3.046001,-2.954899,7.660508,5.042037,4.709171,0.604714,6.273953,0.125201,3.985923,5.561244,2.379285,2.565804,3.338002,5.206519,-2.265851,5.751882,4.868119,6.261965,5.377287,-2.244897,6.188135,6.363222,4.75169,4.173565,0.535117,-1.812127,-2.253464,1.100315,3.142786,4.65164,3.663511,-1.776636,2.924672,2.794847,7.409406,3.48114,2.476388,-1.135796,0.834673,-0.955695,-0.980224,-3.347985,6.572348,4.746638,4.148446,0.827971,5.534005,2.412123,3.481711,0.357479,1.812374,6.279064,3.716761,3.66566,5.219759,4.846677,3.543124,4.728542,4.33405,7.845583,3.359198,2.247171,-2.828961,0.492199,0.021487,1.836458,6.756543,1.412132,6.463646,-2.492392,-1.05474,4.397138,-2.606848,-4.045227,4.964892,6.66406,4.911938,7.695363,-0.643729,0.486355,4.795082,3.98973,0.224891,2.638965,4.450112,2.492714,-0.731329,2.951779,3.775263,5.752697,5.809537,0.94282,5.404418,6.301611,5.057966,6.287043,5.034047,2.818396,3.685393,1.13659,6.993004,3.022878,4.666217,2.965889,4.783298,-4.619333,3.763823,5.331599,3.961366,4.775836,3.516552,4.796717,4.382145,4.560859,3.721903,6.820082,4.843003,4.586311,3.880489,4.014434,5.178245,1.558627,4.743284,4.98747,2.999847,6.40372,5.850926,4.596922,6.003956,5.909329,4.524843,4.3451,2.471713,3.717949,3.33501,6.045238
"753600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.586103,1.955619,3.069664,0.35616,-4.357727,7.457553,4.971803,4.838792,-0.879873,5.221484,2.088783,2.421906,-1.139118,5.245029,4.821448,4.450789,6.820512,-0.467799,-0.611638,5.746342,2.248063,3.519198,8.076573,6.764372,3.682273,-1.616116,2.931732,1.893536,2.861729,5.2012,3.025585,7.572129,2.985118,-1.000287,5.859892,0.244169,-3.173845,2.075673,3.013325,4.33423,12.42051,-1.894668,-3.841665,4.98031,2.221019,-4.314175,0.360242,6.777806,2.929186,2.681291,1.203026,5.536217,1.498162,2.731052,-2.247986,6.29766,5.858543,3.725788,5.413646,1.147418,-0.754288,1.916001,2.063875,6.810466,-0.052718,5.390185,4.094818,4.0406,-5.488791,2.278324,7.380235,6.35088,4.627074,2.407044,6.791487,6.973931,5.879484,5.079688,2.59676,4.518928,5.355632,2.822882,-0.730044,3.617608,-2.252069,-0.087752,-0.236656,-1.515904,6.58344,4.193584,2.990272,6.512677,4.952136,6.131984,5.757281,5.206644,-2.085823,6.667363,6.244779
"753601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.259988,3.691478,-1.621696,-2.139147,-0.335645,5.711907,4.813231,5.75343,0.670498,5.398246,1.339924,6.108531,0.599406,5.149366,10.729217,3.929613,6.698709,0.702931,3.090961,7.794549,4.532175,4.604618,6.314429,3.738363,3.243082,-4.595694,1.05832,-0.302415,2.517502,6.726103,1.789352,7.127138,-1.290638,-0.438647,6.504486,-4.365642,-4.87691,3.343614,4.368517,4.848216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.128921,1.549582,-3.873432,-0.12284,-5.287691,7.672291,4.675846,2.866238,-0.256273,4.59815,0.806259,1.294531,-0.678186,1.409594,4.639056,3.995874,1.713531,-0.158657,1.799789,3.379899,2.424871,4.170653,7.96579,3.456198,2.524026,-4.204602,-1.737226,-0.995271,1.66779,6.052253,-0.219197,6.709598,-4.06917,-3.102723,6.005459,-2.55794,-6.557587,4.247503,2.227621,4.747402,10.000469,-6.101363,-5.799338,5.89784,-2.169781,-8.533714,1.868331,2.502025,-1.816094,3.23292,1.052903,3.330836,-0.446778,0.624329,-4.621591,2.94701,5.828815,-0.81854,5.707239,0.509123,-0.10784,3.455292,-2.392314,4.365953,-2.031765,4.153391,4.967139,5.982513,-7.028878,-2.798547,3.929387,6.762354,0.946713,0.553961,4.260803,5.189475,5.457241,-0.790444,1.137923,5.102385,0.528006,2.860763,1.477383,1.047506,-3.612082,-0.02602,-1.232252,-3.049286,1.476121,0.113238,0.446396,3.6473,3.934382,2.765099,4.76595,1.899561,-1.021001,3.456532,2.066936
